0.3,0.15,3578.6825
0.3,0.2,3660.94
0.3,0.25,3743.2425
0.3,0.3,3825.59
0.3,0.35,3907.9825
0.3,0.4,3990.42
0.3,0.45,4072.9025
0.3,0.5,4155.43
0.3,0.55,4238.0025
0.3,0.6,4320.62
0.3,0.65,4403.2825
0.3,0.7,4485.99
0.3,0.75,4568.7425
0.3,0.8,4651.54
0.3,0.85,4734.3825
0.3,0.9,4817.27
0.3,0.95,4900.2025
0.3,1.0,4983.18
0.35,0.0,3491.8425
0.35,0.05,3573.965
0.35,0.1,3656.1325
0.35,0.15,3738.345
0.35,0.2,3820.6025
0.35,0.25,3902.905
0.35,0.3,3985.2525
0.35,0.35,4067.645
0.35,0.4,4150.0825
0.35,0.45,4232.565
0.35,0.5,4315.0925
0.35,0.55,4397.665
0.35,0.6,4480.2825
0.35,0.65,4562.945
0.35,0.7,4645.6525
0.35,0.75,4728.405
0.35,0.8,4811.2025
0.35,0.85,4894.045
0.35,0.9,4976.9325
0.35,0.95,5059.865
0.35,1.0,5142.8425
0.4,0.0,3660.44
0.4,0.05,3742.5625
0.4,0.1,3824.73
0.4,0.15,3906.9425
0.4,0.2,3989.2
0.4,0.25,4071.5025
0.4,0.3,4153.85
0.4,0.35,4236.2425
0.4,0.4,4318.68
0.4,0.45,4401.1625
0.4,0.5,4483.69
0.4,0.55,4566.2625
0.4,0.6,4648.88
0.4,0.65,4731.5425
0.4,0.7,4814.25
0.4,0.75,4897.0025
0.4,0.8,4979.8
0.4,0.85,5062.6425
0.4,0.9,5145.53
0.4,0.95,5228.4625
0.4,1.0,5311.44
0.45,0.0,3837.9875
0.45,0.05,3920.11
0.45,0.1,4002.2775
0.45,0.15,4084.49
0.45,0.2,4166.7475
0.45,0.25,4249.05
0.45,0.3,4331.3975
0.45,0.35,4413.79
0.45,0.4,4496.2275
0.45,0.45,4578.71
0.45,0.5,4661.2375
0.45,0.55,4743.81
0.45,0.6,4826.4275
0.45,0.65,4909.09
0.45,0.7,4991.7975
0.45,0.75,5074.55
0.45,0.8,5157.3475
0.45,0.85,5240.19
0.45,0.9,5323.0775
0.45,0.95,5406.01
0.45,1.0,5488.9875
0.5,0.0,4024.5
0.5,0.05,4106.6225
0.5,0.1,4188.79
0.5,0.15,4271.0025
0.5,0.2,4353.26
0.5,0.25,4435.5625
0.5,0.3,4517.91
0.5,0.35,4600.3025
0.5,0.4,4682.74
0.5,0.45,4765.2225
0.5,0.5,4847.75
0.5,0.55,4930.3225
0.5,0.6,5012.94
0.5,0.65,5095.6025
0.5,0.7,5178.31
0.5,0.75,5261.0625
0.5,0.8,5343.86
0.5,0.85,5426.7025
0.5,0.9,5509.59
0.5,0.95,5592.5225
0.5,1.0,5675.5
0.55,0.0,4219.9925
0.55,0.05,4302.115
0.55,0.1,4384.2825
0.55,0.15,4466.495
0.55,0.2,4548.7525
0.55,0.25,4631.055
0.55,0.3,4713.4025
0.55,0.35,4795.795
0.55,0.4,4878.2325
0.55,0.45,4960.715
0.55,0.5,5043.2425
0.55,0.55,5125.815
0.55,0.6,5208.4325
0.55,0.65,5291.095
0.55,0.7,5373.8025
0.55,0.75,5456.555
0.55,0.8,5539.3525
0.55,0.85,5622.195
0.55,0.9,5705.0825
0.55,0.95,5788.015
0.55,1.0,5870.9925
0.6,0.0,4424.48
0.6,0.05,4506.6025
0.6,0.1,4588.77
0.6,0.15,4670.9825
0.6,0.2,4753.24
0.6,0.25,4835.5425
0.6,0.3,4917.89
0.6,0.35,5000.2825
0.6,0.4,5082.72
0.6,0.45,5165.2025
0.6,0.5,5247.73
0.6,0.55,5330.3025
0.6,0.6,5412.92
0.6,0.65,5495.5825
0.6,0.7,5578.29
0.6,0.75,5661.0425
0.6,0.8,5743.84
0.6,0.85,5826.6825
0.6,0.9,5909.57
0.6,0.95,5992.5025
0.6,1.0,6075.48
0.65,0.0,4637.9775
0.65,0.05,4720.1
0.65,0.1,4802.2675
0.65,0.15,4884.48
0.65,0.2,4966.7375
0.65,0.25,5049.04
0.65,0.3,5131.3875
0.65,0.35,5213.78
0.65,0.4,5296.2175
0.65,0.45,5378.7
0.65,0.5,5461.2275
0.65,0.55,5543.8
0.65,0.6,5626.4175
0.65,0.65,5709.08
0.65,0.7,5791.7875
0.65,0.75,5874.54
0.65,0.8,5957.3375
0.65,0.85,6040.18
0.65,0.9,6123.0675
0.65,0.95,6206.0
0.65,1.0,6288.9775
0.7,0.0,4860.5
0.7,0.05,4942.6225
0.7,0.1,5024.79
0.7,0.15,5107.0025
0.7,0.2,5189.26
0.7,0.25,5271.5625
0.7,0.3,5353.91
0.7,0.35,5436.3025
0.7,0.4,5518.74
0.7,0.45,5601.2225
0.7,0.5,5683.75
0.7,0.55,5766.3225
0.7,0.6,5848.94
0.7,0.65,5931.6025
0.7,0.7,6014.31
0.7,0.75,6097.0625
0.7,0.8,6179.86
0.7,0.85,6262.7025
0.7,0.9,6345.59
0.7,0.95,6428.5225
0.7,1.0,6511.5
0.75,0.0,5092.0625
0.75,0.05,5174.185
0.75,0.1,5256.3525
0.75,0.15,5338.565
0.75,0.2,5420.8225
0.75,0.25,5503.125
0.75,0.3,5585.4725
0.75,0.35,5667.865
0.75,0.4,5750.3025
0.75,0.45,5832.785
0.75,0.5,5915.3125
0.75,0.55,5997.885
0.75,0.6,6080.5025
0.75,0.65,6163.165
0.75,0.7,6245.8725
0.75,0.75,6328.625
0.75,0.8,6411.4225
0.75,0.85,6494.265
0.75,0.9,6577.1525
0.75,0.95,6660.085
0.75,1.0,6743.0625
0.8,0.0,5332.68
0.8,0.05,5414.8025
0.8,0.1,5496.97
0.8,0.15,5579.1825
0.8,0.2,5661.44
0.8,0.25,5743.7425
0.8,0.3,5826.09
0.8,0.35,5908.4825
0.8,0.4,5990.92
0.8,0.45,6073.4025
0.8,0.5,6155.93
0.8,0.55,6238.5025
0.8,0.6,6321.12
0.8,0.65,6403.7825
0.8,0.7,6486.49
0.8,0.75,6569.2425
0.8,0.8,6652.04
0.8,0.85,6734.8825
0.8,0.9,6817.77
0.8,0.95,6900.7025
0.8,1.0,6983.68
0.85,0.0,5582.3675
0.85,0.05,5664.49
0.85,0.1,5746.6575
0.85,0.15,5828.87
0.85,0.2,5911.1275
0.85,0.25,5993.43
0.85,0.3,6075.7775
0.85,0.35,6158.17
0.85,0.4,6240.6075
0.85,0.45,6323.09
0.85,0.5,6405.6175
0.85,0.55,6488.19
0.85,0.6,6570.8075
0.85,0.65,6653.47
0.85,0.7,6736.1775
0.85,0.75,6818.93
0.85,0.8,6901.7275
0.85,0.85,6984.57
0.85,0.9,7067.4575
0.85,0.95,7150.39
0.85,1.0,7233.3675
0.9,0.0,5841.14
0.9,0.05,5923.2625
0.9,0.1,6005.43
0.9,0.15,6087.6425
0.9,0.2,6169.9
0.9,0.25,6252.2025
0.9,0.3,6334.55
0.9,0.35,6416.9425
0.9,0.4,6499.38
0.9,0.45,6581.8625
0.9,0.5,6664.39
0.9,0.55,6746.9625
0.9,0.6,6829.58
0.9,0.65,6912.2425
0.9,0.7,6994.95
0.9,0.75,7077.7025
0.9,0.8,7160.5
0.9,0.85,7243.3425
0.9,0.9,7326.23
0.9,0.95,7409.1625
0.9,1.0,7492.14
0.95,0.0,6109.0125
0.95,0.05,6191.135
0.95,0.1,6273.3025
0.95,0.15,6355.515
0.95,0.2,6437.7725
0.95,0.25,6520.075
0.95,0.3,6602.4225
0.95,0.35,6684.815
0.95,0.4,6767.2525
0.95,0.45,6849.735
0.95,0.5,6932.2625
0.95,0.55,7014.835
0.95,0.6,7097.4525
0.95,0.65,7180.115
0.95,0.7,7262.8225
0.95,0.75,7345.575
0.95,0.8,7428.3725
0.95,0.85,7511.215
0.95,0.9,7594.1025
0.95,0.95,7677.035
0.95,1.0,7760.0125
1.0,0.0,6386.0
1.0,0.05,6468.1225
1.0,0.1,6550.29
1.0,0.15,6632.5025
1.0,0.2,6714.76
1.0,0.25,6797.0625
1.0,0.3,6879.41
1.0,0.35,6961.8025
1.0,0.4,7044.24
1.0,0.45,7126.7225
1.0,0.5,7209.25
1.0,0.55,7291.8225
1.0,0.6,7374.44
1.0,0.65,7457.1025
1.0,0.7,7539.81
1.0,0.75,7622.5625
1.0,0.8,7705.36
1.0,0.85,7788.2025
1.0,0.9,7871.09
1.0,0.95,7954.0225
1.0,1.0,8037.0
